Time,ID,Grade,A,B,C,D,F,N
2020-03-14 11:29:23,002333,D,0.00,0.00,0.30,0.70,0.00,0.00
2020-03-14 11:29:29,002334,C,0.00,0.00,0.85,0.15,0.00,0.00
2020-03-14 11:30:24,002335,C,0.00,0.05,0.91,0.04,0.00,0.00
2020-03-14 11:35:27,002336,B,0.16,0.77,0.07,0.01,0.00,0.00
2020-03-14 11:37:17,002337,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 11:37:51,002338,A,0.96,0.04,0.00,0.00,0.00,0.00
2020-03-14 11:40:10,002339,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 11:41:45,002340,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-14 11:41:51,002341,C,0.01,0.47,0.51,0.02,0.00,0.00
2020-03-14 11:41:59,002342,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 11:42:03,002343,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 11:44:51,002344,A,0.97,0.02,0.00,0.00,0.00,0.00
2020-03-14 11:50:36,002345,A,0.97,0.01,0.01,0.00,0.00,0.01
2020-03-14 11:50:41,002346,N,0.12,0.00,0.00,0.00,0.00,0.87
2020-03-14 11:51:46,002347,A,0.85,0.13,0.02,0.00,0.00,0.00
2020-03-14 11:51:59,002348,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-14 11:52:02,002349,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 11:52:05,002350,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 11:53:29,002351,C,0.00,0.03,0.97,0.00,0.00,0.00
2020-03-14 11:54:24,002352,N,0.39,0.11,0.06,0.01,0.00,0.44
2020-03-14 11:54:35,002353,A,0.73,0.05,0.05,0.01,0.00,0.16
2020-03-14 11:54:46,002354,C,0.02,0.22,0.75,0.00,0.00,0.00
2020-03-14 11:54:54,002355,A,0.90,0.10,0.00,0.00,0.00,0.00
2020-03-14 11:54:57,002356,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:04:55,002357,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:04:58,002358,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 12:05:00,002359,B,0.06,0.86,0.08,0.00,0.00,0.00
2020-03-14 12:05:12,002360,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:05:26,002361,C,0.01,0.38,0.62,0.00,0.00,0.00
2020-03-14 12:05:37,002362,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:05:41,002363,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:06:07,002364,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:07:27,002365,B,0.02,0.67,0.25,0.06,0.00,0.00
2020-03-14 12:07:38,002366,B,0.03,0.76,0.16,0.05,0.00,0.00
2020-03-14 12:07:41,002367,B,0.10,0.55,0.27,0.05,0.01,0.02
2020-03-14 12:09:46,002368,N,0.03,0.00,0.00,0.00,0.00,0.96
2020-03-14 12:11:48,002369,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:11:52,002370,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:11:55,002371,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:19:05,002372,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:19:09,002373,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:19:12,002374,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:24:24,002375,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-14 12:24:31,002376,A,0.91,0.09,0.00,0.00,0.00,0.00
2020-03-14 12:24:34,002377,B,0.15,0.74,0.08,0.01,0.00,0.01
2020-03-14 12:24:41,002378,A,0.59,0.40,0.01,0.00,0.00,0.00
2020-03-14 12:24:45,002379,N,0.02,0.00,0.00,0.00,0.00,0.97
2020-03-14 12:24:48,002380,C,0.02,0.14,0.83,0.01,0.00,0.00
2020-03-14 12:24:53,002381,B,0.27,0.65,0.07,0.01,0.00,0.01
2020-03-14 12:25:37,002382,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:25:40,002383,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:25:54,002384,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:25:57,002385,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:26:07,002386,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:26:10,002387,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:26:13,002388,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:28:10,002389,C,0.00,0.00,1.00,0.00,0.00,0.00
2020-03-14 12:28:56,002390,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:29:00,002391,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:30:54,002392,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:31:01,002393,A,0.84,0.05,0.10,0.01,0.00,0.01
2020-03-14 12:31:05,002394,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:32:35,002395,A,0.77,0.21,0.01,0.01,0.00,0.00
2020-03-14 12:32:39,002396,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:32:41,002397,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:35:38,002398,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:37:07,002399,A,0.70,0.01,0.00,0.00,0.00,0.28
2020-03-14 12:37:11,002400,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:38:03,002401,N,0.03,0.00,0.00,0.00,0.00,0.97
2020-03-14 12:41:01,002402,B,0.39,0.45,0.15,0.00,0.00,0.00
2020-03-14 12:41:25,002403,N,0.01,0.00,0.00,0.00,0.00,0.98
2020-03-14 12:41:54,002404,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-14 12:42:14,002405,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-14 12:42:22,002406,A,0.88,0.08,0.00,0.00,0.00,0.04
2020-03-14 12:42:25,002407,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 12:44:39,002408,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-14 12:44:43,002409,B,0.25,0.73,0.01,0.00,0.00,0.00
2020-03-14 12:44:55,002410,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:45:06,002411,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-14 12:45:20,002412,C,0.00,0.03,0.96,0.00,0.00,0.00
2020-03-14 12:45:32,002413,N,0.07,0.00,0.00,0.00,0.00,0.92
2020-03-14 12:45:36,002414,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-14 12:45:46,002415,A,0.62,0.02,0.01,0.00,0.00,0.34
2020-03-14 12:50:03,002416,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:50:06,002417,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:51:25,002418,A,0.80,0.20,0.00,0.00,0.00,0.00
2020-03-14 12:51:29,002419,A,0.73,0.25,0.02,0.00,0.00,0.00
2020-03-14 12:51:35,002420,B,0.03,0.70,0.23,0.02,0.00,0.02
2020-03-14 12:51:41,002421,A,0.70,0.28,0.02,0.00,0.00,0.00
2020-03-14 12:51:53,002422,B,0.26,0.69,0.04,0.01,0.00,0.00
2020-03-14 12:52:08,002423,N,0.02,0.00,0.00,0.00,0.00,0.98
2020-03-14 12:52:11,002424,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 12:52:39,002425,A,0.73,0.24,0.02,0.00,0.00,0.00
2020-03-14 12:52:42,002426,B,0.07,0.79,0.13,0.00,0.00,0.00
2020-03-14 12:52:46,002427,B,0.35,0.40,0.24,0.00,0.00,0.00
2020-03-14 12:52:49,002428,B,0.17,0.50,0.33,0.01,0.00,0.00
2020-03-14 12:53:16,002429,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:53:22,002430,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:53:26,002431,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:53:50,002432,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:53:53,002433,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:54:17,002434,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 12:57:32,002435,N,0.06,0.00,0.00,0.00,0.00,0.94
2020-03-14 12:59:42,002436,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 13:00:02,002437,B,0.13,0.82,0.05,0.00,0.00,0.00
2020-03-14 13:00:06,002438,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-14 13:00:08,002439,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:00:17,002440,N,0.07,0.00,0.00,0.00,0.01,0.92
2020-03-14 13:00:22,002441,N,0.04,0.00,0.00,0.00,0.00,0.96
2020-03-14 13:00:25,002442,N,0.14,0.00,0.00,0.00,0.00,0.86
2020-03-14 13:02:17,002443,A,0.98,0.01,0.00,0.00,0.00,0.01
2020-03-14 13:04:52,002444,A,0.49,0.45,0.06,0.00,0.00,0.00
2020-03-14 13:04:58,002445,C,0.00,0.15,0.84,0.01,0.00,0.00
2020-03-14 13:05:38,002446,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:05:42,002447,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:05:52,002448,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:05:55,002449,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:06:19,002450,A,0.69,0.17,0.08,0.00,0.00,0.05
2020-03-14 13:07:15,002451,N,0.27,0.00,0.00,0.00,0.01,0.73
2020-03-14 13:07:26,002452,N,0.30,0.00,0.00,0.00,0.01,0.69
2020-03-14 13:07:29,002453,A,0.69,0.00,0.00,0.00,0.00,0.30
2020-03-14 13:07:33,002454,N,0.10,0.00,0.00,0.00,0.00,0.89
2020-03-14 13:07:40,002455,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 13:07:42,002456,N,0.02,0.00,0.00,0.00,0.01,0.97
2020-03-14 13:09:09,002457,B,0.29,0.53,0.16,0.00,0.00,0.01
2020-03-14 13:09:17,002458,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:09:19,002459,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:09:29,002460,C,0.00,0.00,0.98,0.02,0.00,0.00
2020-03-14 13:09:35,002461,D,0.00,0.00,0.03,0.96,0.01,0.00
2020-03-14 13:09:42,002462,A,0.54,0.33,0.08,0.00,0.00,0.04
2020-03-14 13:09:47,002463,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:10:02,002464,B,0.28,0.68,0.03,0.00,0.00,0.00
2020-03-14 13:10:16,002465,A,0.83,0.12,0.01,0.01,0.01,0.02
2020-03-14 13:10:19,002466,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 13:10:22,002467,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:15:37,002468,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:17:49,002469,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:19:09,002472,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:19:12,002473,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 13:27:14,002474,A,0.95,0.02,0.00,0.00,0.00,0.03
2020-03-14 13:27:43,002475,A,0.63,0.31,0.06,0.00,0.00,0.00
2020-03-14 16:50:07,002476,B,0.01,0.77,0.17,0.05,0.00,0.00
2020-03-14 16:50:11,002477,A,0.88,0.11,0.01,0.00,0.00,0.00
2020-03-14 16:55:53,002478,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-14 16:56:02,002479,C,0.00,0.12,0.51,0.36,0.01,0.00
2020-03-14 17:17:53,002480,A,0.89,0.11,0.00,0.00,0.00,0.00
2020-03-14 17:20:10,002481,B,0.08,0.70,0.16,0.04,0.01,0.00
2020-03-14 17:21:00,002482,A,0.80,0.19,0.01,0.00,0.00,0.00
2020-03-14 17:27:14,002483,B,0.01,0.72,0.26,0.01,0.00,0.00
2020-03-14 17:27:27,002484,B,0.01,0.54,0.44,0.01,0.00,0.00
2020-03-14 17:29:48,002485,B,0.40,0.59,0.01,0.00,0.00,0.00
2020-03-14 17:31:14,002486,B,0.03,0.61,0.20,0.12,0.04,0.00
2020-03-14 17:34:22,002487,B,0.15,0.74,0.10,0.00,0.00,0.00
2020-03-14 17:40:17,002488,B,0.03,0.89,0.07,0.00,0.00,0.00
2020-03-14 17:40:22,002489,B,0.03,0.58,0.39,0.00,0.00,0.00
2020-03-14 17:40:25,002490,B,0.00,0.51,0.48,0.00,0.00,0.00
2020-03-14 17:44:41,002491,A,0.33,0.28,0.06,0.01,0.02,0.30
2020-03-14 17:44:45,002492,N,0.02,0.00,0.00,0.00,0.01,0.97
2020-03-14 17:44:48,002493,N,0.02,0.00,0.00,0.00,0.01,0.96
2020-03-14 17:46:04,002494,B,0.28,0.46,0.26,0.00,0.00,0.00
2020-03-14 17:46:18,002495,C,0.00,0.26,0.74,0.00,0.00,0.00
2020-03-14 17:46:32,002496,B,0.02,0.95,0.03,0.00,0.00,0.00
2020-03-14 17:46:37,002497,B,0.03,0.82,0.14,0.00,0.00,0.00
2020-03-14 17:47:19,002498,A,0.79,0.17,0.04,0.00,0.00,0.00
2020-03-14 17:47:35,002499,B,0.00,0.80,0.19,0.00,0.00,0.00
2020-03-14 17:47:43,002500,B,0.39,0.52,0.08,0.00,0.00,0.00
2020-03-14 17:54:27,002501,A,0.81,0.17,0.02,0.00,0.00,0.00
2020-03-14 17:55:24,002502,B,0.01,0.98,0.01,0.00,0.00,0.00
2020-03-14 17:56:05,002503,C,0.00,0.31,0.67,0.01,0.00,0.00
2020-03-14 17:57:01,002504,C,0.00,0.09,0.55,0.35,0.01,0.00
2020-03-14 17:58:31,002505,A,1.00,0.00,0.00,0.00,0.00,0.00
2020-03-14 18:02:56,002506,A,0.65,0.32,0.02,0.00,0.00,0.00
2020-03-14 18:03:11,002507,C,0.00,0.10,0.49,0.40,0.00,0.00
2020-03-14 18:03:31,002508,B,0.00,0.53,0.39,0.08,0.00,0.00
2020-03-14 18:06:30,002509,C,0.00,0.02,0.88,0.10,0.00,0.00
2020-03-14 18:07:19,002510,B,0.02,0.52,0.45,0.01,0.00,0.00
2020-03-14 18:09:14,002511,A,0.56,0.34,0.09,0.01,0.00,0.00
2020-03-14 18:10:10,002512,A,0.53,0.38,0.06,0.01,0.00,0.02
2020-03-14 18:12:53,002513,B,0.00,0.95,0.05,0.00,0.00,0.00
2020-03-14 18:12:58,002514,B,0.01,0.98,0.01,0.00,0.00,0.00
2020-03-14 18:13:20,002515,B,0.04,0.85,0.11,0.01,0.00,0.00
2020-03-14 18:18:05,002516,C,0.00,0.00,0.67,0.32,0.01,0.00
2020-03-14 18:18:09,002517,C,0.00,0.00,0.63,0.37,0.01,0.00
2020-03-14 18:18:26,002518,C,0.00,0.02,0.98,0.00,0.00,0.00
2020-03-14 18:18:36,002519,C,0.00,0.02,0.97,0.01,0.00,0.00
2020-03-14 18:21:06,002520,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 18:22:10,002521,B,0.04,0.49,0.46,0.01,0.00,0.00
2020-03-14 18:22:18,002522,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-14 18:23:44,002525,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:23:47,002526,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:24:18,002527,N,0.02,0.00,0.00,0.00,0.03,0.95
2020-03-14 18:25:17,002528,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:25:20,002529,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:26:47,002530,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:27:49,002531,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:28:03,002532,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:32:47,002535,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-14 18:33:22,002536,N,0.00,0.00,0.00,0.00,0.00,0.99
2020-03-14 18:33:26,002537,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 07:51:16,002539,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 07:51:20,002540,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 07:55:06,002541,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 08:45:56,002542,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 08:46:01,002543,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 08:46:15,002544,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 09:05:06,002545,B,0.04,0.68,0.27,0.01,0.00,0.00
2020-03-15 09:05:18,002546,A,0.99,0.01,0.00,0.00,0.00,0.00
2020-03-15 09:14:00,002547,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 09:14:03,002548,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 09:14:06,002549,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 09:17:30,002550,B,0.03,0.93,0.03,0.00,0.00,0.00
2020-03-15 10:12:49,002551,N,0.08,0.00,0.00,0.00,0.00,0.92
2020-03-15 10:47:27,002552,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 10:51:13,002553,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 11:10:22,002554,B,0.08,0.74,0.17,0.00,0.00,0.00
2020-03-15 11:10:34,002555,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 11:10:37,002556,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 11:11:12,002557,N,0.01,0.00,0.00,0.00,0.00,0.99
2020-03-15 11:11:15,002558,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 11:15:30,002559,A,0.93,0.07,0.00,0.00,0.00,0.00
2020-03-15 11:15:33,002560,A,0.65,0.32,0.02,0.00,0.00,0.01
2020-03-15 11:18:30,002561,N,0.05,0.00,0.00,0.00,0.00,0.95
2020-03-15 11:19:51,002562,N,0.00,0.00,0.00,0.00,0.00,1.00
2020-03-15 11:20:14,002563,N,0.01,0.00,0.00,0.00,0.00,0.99
